School ID,School Name,School Metro Type,School Percentage Free Lunch,School State,School Zip,School City,School County,School District
4e2709de72d202ee799cb5fe2d4f8f40,Octorara Elementary School,rural,38,Pennsylvania,19310,Atglen,Chester,Octorara Area School District
4e2795884987743dc5f782d4ac7c0d53,Marina Children's Center,suburban,62,California,93933,Marina,Monterey,Monterey Peninsula Unified Sd
4e2a5d151fd8387fc5abfd5e895cfb84,Marvin Moss Elementary School,suburban,36,Nevada,89434,Sparks,Washoe,Washoe Co School District
4e2ab73688cfac1beee95a1e343cada8,Henderson Hammock Charter School,suburban,60,Florida,33625,Tampa,Hillsborough,Hillsborough Co Pub Sch Dist
4e2d552190bcc0517fa3b0cfc38dfcd6,Brooks Elementary School,rural,95,Mississippi,38740,Duncan,Bolivar,North Bolivar Cons School Dist
4e2df5c36d2aac9f8d7a9419d4cc314e,Pontotoc Ridge Career Tech Center,unknown,69,Mississippi,38863,Pontotoc,Pontotoc,Pontotoc Co School District
4e2fb4bbb1d389b25ad1064def129b3f,Nathan Hale PreK,unknown,87,Illinois,60445,Crestwood,Cook,Cook County School Dist 130
4e2fcb9914deaee3b766abc83251ff55,Harley Franks Head Start,unknown,95,Michigan,48911,Lansing,Eaton,Office Of Head Start
4e30f7fbbf636abae56dfb428ffbb678,Myakka Elementary School,rural,65,Florida,34251,Myakka City,Manatee,Manatee Co School District
4e329621d3c93aa3a9e2f71d9641ac5f,Walter Parker Middle School,suburban,7,Massachusetts,01867,Reading,Middlesex,Reading Public School District
4e33e100fc3f43a4ec120046fa15a229,New Salem Elementary School,suburban,35,Pennsylvania,17408,York,York,Spring Grove Area School Dist
4e34d25591b1e8d4d34520a060b2444d,Fairgrove Academy,suburban,84,California,91744,La Puente,Los Angeles,Hacienda-La Puente Usd
4e372c17c5c550c810e61af88d20162b,Navesink Elementary School,suburban,12,New Jersey,07716,Atlantic Hlds,Monmouth,Middletown Twp Sch District
4e3773584d515e9342fa5eabd5546371,Heidelberg Elementary School,unknown,95,Mississippi,38614,Clarksdale,Coahoma,Clarksdale Municipal Sch Dist
4e38a5bef315cfa3eae3212e084fe75d,S Ellen Jones Elementary School,suburban,90,Indiana,47150,New Albany,Floyd,New Albany-Floyd Co Cons Sd
4e38f9063fbec124b859d7dda8a262cf,Marrama Elementary School,urban,85,Colorado,80249,Denver,Denver,Denver Public School Dist 1
4e39ff61ea06aefde0e29688605e0ba4,Glacier High School,unknown,49,Montana,59901,Kalispell,Flathead,Kalispell School District 5
4e3d01ebb3bfbe0a13ff91e5f6b78a1e,Elizabeth Traditional Elementary School,urban,44,North Carolina,28204,Charlotte,Mecklenburg,Charlotte-Mecklenburg Sch Dist
4e3f95401ab3595e6f03907968151617,Ross A Lurgio Middle School,suburban,6,New Hampshire,03110,Bedford,Hillsborough,School Administrative Unit 25
4e419366eae85a117ff9ce36570c2595,Luther Burbank Elementary School,urban,83,California,95340,Merced,Merced,Merced City School District
4e41e5f15c31a05d3d3260126bacba1a,Demorest Elementary School,rural,64,Georgia,30535,Demorest,Habersham,Habersham Co School District
4e425afa03f090eab06cd27c5c7794d6,John P Freeman Optional School,urban,61,Tennessee,38109,Memphis,Shelby,Shelby Co Schools
4e42a3e6917286f9f8d304c5b8368984,Marjory Stoneman Douglas High School,suburban,20,Florida,33076,Parkland,Broward,Broward Co Public Schools
4e446aba17d95a8d158e09a9bbbc46b5,Woodrow Wilson Middle School,urban,83,Pennsylvania,19111,Philadelphia,Philadelphia,Philadelphia City School Dist
4e447b8c3bc661f9a3453dd63d645bf2,Tularosa Intermediate School,unknown,95,New Mexico,88352,Tularosa,Otero,Tularosa School District 4
4e44bf4a5ceb680f2e1a81dc47c72503,Shepherd Junior High School,rural,39,Montana,59079,Shepherd,Yellowstone,Shepherd School District 37
4e44f632f9492f4e97cde50c32f8319d,Luling Elementary School,unknown,80,Louisiana,70070,Luling,St Charles,St Charles Parish Public Sd
4e457551d3cf87a96efc33a77e30b633,Eastside Elementary School,town,53,Kentucky,41031,Cynthiana,Harrison,Harrison Co School District
4e46148315a48e74853a829f9f89ba22,Stonewall Elementary School,rural,54,Virginia,22624,Clear Brook,Frederick,Frederick Co School District
4e46a2423e71150841ad446253550837,Pathway School of Discovery,urban,42,Ohio,45404,Dayton,Montgomery,[County Run]
4e47734f80a3f44a236023b69c50093b,Brookland Middle School,suburban,63,Virginia,23228,Henrico,Henrico,Henrico Co School District
4e48dee90a930123f0920d48fa385d62,Dacusville Elementary School,rural,55,South Carolina,29640,Easley,Pickens,Pickens Co School District
4e497e042fa56a52ed3e814632e47c32,Jessie P Miller Elementary School,urban,66,Florida,34209,Bradenton,Manatee,Manatee Co School District
4e4a01e5699b1eaa41415445e813d0d1,Citrus Elementary School,suburban,80,California,91786,Upland,San Bernardino,Upland Unified School Dist
4e4a1ead97a53e855e37f9b47fc8011b,Owens Valley Elementary School,rural,60,California,93526,Independence,Inyo,Owens Valley Unified Sch Dist
4e4c1daf029afd5a9ead9f478da0e863,PS 114 Ryder Elementary School,urban,92,New York,11236,New York City,Kings (Brooklyn),New York City Dept Of Ed
4e4cb73e7d63a2180077a8a87aac2391,Copperas Cove High School,suburban,58,Texas,76522,Copperas Cove,Coryell,Copperas Cove Ind Sch District
4e4d7e4d1f06148a18a3de7e71dc9b8e,Chester Elementary School,urban,21,Washington, 9921,Spokane Vly,Spokane,Central Valley Sch Dist 356
4e4d7f7e80c5236e749b53648c0ac3e3,Carrier Mills-Stonefort High School,rural,62,Illinois,62917,Carrier Mills,Saline,Carrier Mills-Stonefort Sd 2
4e4d95f74fffec97e33a1d5cf1c9699f,Benjamin Franklin Elementary School,urban,90,Indiana,47807,Terre Haute,Vigo,Vigo Co School District
4e527fb16aca588a2f08a43b32a6da3b,Spurgeon Intermediate School,urban,95,California,92703,Santa Ana,Orange,Santa Ana Unified Sch District
4e532c5e7f482244621ac40154d754fc,Battlefield Primary School,suburban,59,Georgia,30742,Ft Oglethorpe,Catoosa,Catoosa Co School District
4e5342f6e7a8aea12a4cdde00932aa5f,Ocean Academy,suburban,31,New Jersey,08210,Cape May Ch,Cape May,Cape May Co Special Service Sd
4e57dae1726ab9f9d5b36c5e81d0cc17,Westbrook Intermediate School,suburban,22,Texas,77546,Friendswood,Galveston,Clear Creek Ind School Dist
4e5821ae1fd2c83c69db330793a39920,Charles Peck Elementary School,suburban,83,California,95608,Carmichael,Sacramento,San Juan Unified School Dist
4e5829b0b67a57aceb00ab75f45e494e,West Generation Academy,urban,94,Colorado,80204,Denver,Denver,Denver Public School Dist 1
4e58860950582cbf95e448280ff0b27c,Plato Academy Charter School - Clearwater,urban,22,Florida,33765,Clearwater,Pinellas,Pinellas Co School District
4e58d5f62d93591d392ded00a0c4bd6f,Elizabeth High School,rural,20,Colorado,80107,Elizabeth,Elbert,Elizabeth School District C-1
4e58f1ae8f5dd5f6f667ea9b1dc7e62e,Ardena Elementary School,suburban,39,New Jersey,07727,Farmingdale,Monmouth,Howell Twp School District
4e594156de8d8ecc03e6474d8e54dc05,Palisade Glacier High School,rural,75,California,93513,Big Pine,Inyo,Bishop Unified School District
4e5a8e74b9102a3c326db701bc947a3e,Thirteenth & Green Elementary School,urban,95,Pennsylvania,19604,Reading,Berks,Reading School District
4e5a9d3745527f021d76b3944295250b,Browns Valley Elementary School,rural,37,California,95918,Browns Valley,Yuba,Marysville Joint Unif Sch Dist
4e5bc8ec9c3b5c45829b581121270c7b,Oswego High School,suburban,27,Illinois,60543,Oswego,Kendall,Oswego Cmty Unit Sch Dist 308
4e5bcc58bab4492de8296cc4e15aa152,Woodbridge Early Childhood Education Center,rural,58,Delaware,19950,Greenwood,Sussex,Woodbridge School District
4e5c05e6d8a7a26cdbe3f69ecbd1bf0b,H B Rhame Elementary School,urban,79,South Carolina,29210,Columbia,Richland,Richland Co School District 1
4e5d510965382ca3a629704e220a2764,Bishop's Peak Elementary School,urban,25,California,93405,Sn Luis Obisp,San Luis Obispo,San Luis Coastal Unif Sch Dist
4e5e5f3f6da45933771d794641c330ab,William E Norris Elementary School,rural,16,Massachusetts,01073,Southampton,Hampshire,Hampshire Regional Sch Dist
4e5efe1fc003e7ac38aec1596317c59d,Cielo Vista Elementary School,suburban,73,California,92264,Palm Springs,Riverside,Palm Springs Unif School Dist
4e5f04ec23de7a66e2cf5f70c12672c9,Islander Middle School,suburban,4,Washington,98040,Mercer Island,King,Mercer Island School Dist 400
4e607d9cb94063301f2c8ec9e90c039d,Ben Franklin Academy,suburban,5,Colorado,80129,Highlands Ranch,Douglas,Douglas Co School Dist Re-1
4e6089592f5cb60b64feebdd5afecb8c,Agoura High School,suburban,6,California,91301,Agoura Hills,Los Angeles,Las Virgenes Unified Sch Dist
4e60e9050f171edc9064e6a00ee940f8,Circle View Elementary School,suburban,17,California,92647,Huntingtn Bch,Orange,Ocean View School District-Orange
4e612674d4516185d0b0ed0c24e9e795,Carl Stuart Middle School,unknown,49,Arkansas,72034,Conway,Faulkner,Conway School District
4e619a9c68f28dcc215a0d6c75d137ee,Knox Middle School,urban,74,California,92113,San Diego,San Diego,San Diego Unified School Dist
4e61e746bd9a956fef2065dc670cb9f7,Smyrna West Alternative School,suburban,75,Tennessee,37167,Smyrna,Rutherford,Rutherford Co School District
4e62677c4659c0def7474e26e9df5c88,Adams City High School,suburban,82,Colorado,80022,Commerce City,Adams,Adams Co School District 14
4e638803077786f829c3c021c990b11a,North High School,urban,82,Massachusetts,01604,Worcester,Worcester,Worcester Public School Dist
4e639a18486066cd24a2873434eb7675,Nahed Chapman New American Prep Academy,urban,47,Missouri,63104,Saint Louis,St Louis City,St Louis City Public Sch Dist
4e639a76313427cfaae8ff9cf5e3db59,North Park Elementary School,urban,69,Wisconsin,53402,Racine,Racine,Racine Unified School District
4e642987e68d617f950ec50419e93062,Cumru Elementary School,suburban,37,Pennsylvania,19607,Shillington,Berks,Governor Mifflin School Dist
4e64c23d7d990d1d64964fbb259fd277,Elizabeth Seawell Elementary School,urban,22,North Carolina,27516,Chapel Hill,Orange,Chapel Hill-Carrboro City Sd
4e6521e1449757c3d16a91b38f9225d5,Randleman High School,unknown,60,North Carolina,27317,Randleman,Randolph,Randolph Co School District
4e67114268db84dc7708d398c1b8bc66,Ft Cobb-Broxton Elementary School,rural,75,Oklahoma,73038,Fort Cobb,Caddo,Ft Cobb-Broxton Sd I-167
4e67153e281281de9e0a2e21de1b630b,Hilton Head Early Childhood Center,unknown,65,South Carolina,29926,Hilton Head,Beaufort,Beaufort Co School District
4e678f9b136540a570a5a8d9c8c320d7,Mechanicville Elementary School,rural,35,New York,12118,Mechanicville,Saratoga,Mechanicville City Sch Dist
4e67b48b25f8cde9cb5be81916b3e50b,Archer Elementary School,rural,59,Florida,32618,Archer,Alachua,Alachua Co School District
4e67bebdc761416c1b6d105f9ea1224d,Panorama Elementary School,rural,40,Iowa,50216,Panora,Guthrie,Panorama Cmty School District
4e67d7fd70f709c1c124640b649c7b49,Lake View Elementary School,rural,40,Alabama,35111,Mc Calla,Tuscaloosa,Tuscaloosa Co School District
4e68a76a9f944142b4ea4c09ece692aa,Deer Point Elementary School,suburban,48,Florida,32404,Panama City,Bay,Bay Co School District
4e6aa64895cbc69ced3e639e80f5635f,C & L McDougle Middle School,urban,27,North Carolina,27516,Chapel Hill,Orange,Chapel Hill-Carrboro City Sd
4e6aaa6859f04355e7b1373b2885a32c,Lebanon High School,town,52,Tennessee,37087,Lebanon,Wilson,Wilson Co School District
4e6ae470f5042392b29ef65c52942ed4,Coleman High School,rural,43,Wisconsin,54112,Coleman,Marinette,School Distict Of Coleman
4e6c977df62657c9158fbdc868d3d883,Glade Elementary School,rural,22,Maryland,21793,Walkersville,Frederick,Frederick Co Public Sch Dist
4e6e1e2eb57b8fe0a259f2459d14ba14,Jonesboro Middle School,suburban,95,Georgia,30236,Jonesboro,Clayton,Clayton Co Public Schools
4e6ff2ef0ec2a928d962de730cfc8a3c,Heyworth Junior Senior High School,town,28,Illinois,61745,Heyworth,Mclean,Heyworth Cmty Sch District 4
4e701abca057884e4558926d47deca3a,Segerstrom High School,urban,90,California,92704,Santa Ana,Orange,Santa Ana Unified Sch District
4e71439172a548a60b888ac5fe779d74,Farmersville Elementary School,town,24,Indiana,47620,Mount Vernon,Posey,Metropolitan Sd Of Mt Vernon
4e7296e8abc5b17cc45578265130f757,Gentilly Terrace Elementary School,urban,94,Louisiana,70122,New Orleans,Orleans,New Orleans Recovery School District
4e7558d2777929d2dd9a85faf32e952d,San Fernando Institute for Applied Media,suburban,87,California,91340,San Fernando,Los Angeles,Los Angeles Unif Sch Dist
4e75c5abd2529d0c4e6a0db33dbeb270,Pathways Charter School,suburban,45,California,94928,Rohnert Park,Sonoma,Harmony Union School District
4e794c12bb69f5f0d4fba83e0686e7df,Bluford School,rural,53,Illinois,62814,Bluford,Jefferson,Bluford Unit School Dist 318
4e798af2c200485f5feaa29b8f240bbb,Clark Elementary School,suburban,80,Virginia,22902,Charlottesville,Charlottesville City,Charlottesville City Sch Dist
4e799ba5c0d93cf70c1681d6ff12d86f,Costano School-49Ers Academy,suburban,92,California,94303,E Palo Alto,San Mateo,Ravenswood City Elem Sch Dist
4e799d1a1b7063cf70f63cc215170d7d,Northside Primary School,town,95,Georgia,31794,Tifton,Tift,Tift Co School District
4e79e93c91298737cd3bc3ec7a2cdd39,A B Hill Elementary School,urban,95,Tennessee,38106,Memphis,Shelby,Shelby Co Schools
4e7a7112cbaa02ead4dbe47c25e97a3c,Beach Elementary School,suburban,58,Michigan,49444,Muskegon,Muskegon,Fruitport Cmty School District
4e7bed4c63d043be7152f5ec4ddead70,Heritage Elementary School,suburban,5,Colorado,80126,Highlands Ranch,Douglas,Douglas Co School Dist Re-1
4e7f549f08d27319f59ff21eb9e2a22b,Franklin Elementary School,urban,94,Utah,84104,Salt Lake City,Salt Lake,Salt Lake City School District
4e805bc725d79cb802a79d4793abec1a,Valley View Junior High School,rural,29,Arkansas,72404,Jonesboro,Craighead,Valley View School District
4e811158863a7393c05c871a50c95103,Desert Vista Elementary School,rural,62,Arizona,85119,Apache Jct,Pinal,Apache Junction Unified Sd 43
4e814a3e05bce3b17bff3a8ff86b67a5,Desert Mesa Elementary School,urban,50,Arizona,85365,Yuma,Yuma,Yuma Elem School District 1
4e81819f2adc009a4c123fea18d5aec9,Longfellow Elementary School,town,44,Colorado,81201,Salida,Chaffee,Salida School District R-32-J
4e834de271eeede3c9154cf94a7362a1,Kettle Moraine High School,suburban,15,Wisconsin,53183,Wales,Waukesha,Kettle Moraine School District
4e838efa8376784119ddfb8a838cb275,Star Academy - Natomas Charter School,unknown,49,California,95834,Sacramento,Sacramento,Natomas Unified School Dist
4e83a659a12de347637784c91c3faada,Dana Elementary School,town,68,California,93444,Nipomo,San Luis Obispo,Lucia Mar Unified School Dist
4e8489e9ba65927a7325ea29e7228600,Plum Canyon Elementary School,suburban,11,California,91350,Saugus,Los Angeles,Saugus Union Sch District
4e84d4044acf74731a4f84550c84e7c6,Pelican Elementary School,rural,60,Wisconsin,54501,Rhinelander,Oneida,School District Of Rhinelander
4e85038895e01c2bd44f5d6c95a137e4,Coal Ridge High School,unknown,56,Colorado,81647,New Castle,Garfield,Garfield School District Re2
4e86c3f65e754932c8f87d225b936f4f,Bloomer High School,town,40,Wisconsin,54724,Bloomer,Chippewa,Bloomer School District
4e899b26a1e5e9e4718918bc74fefebd,John Adams Middle School,suburban,95,New Mexico,87105,Albuquerque,Bernalillo,Albuquerque Pub School Dist
4e8b452b5d817c44696447048d9267d5,Three Bridges Elementary School,suburban,7,New Jersey,08887,Three Bridges,Hunterdon,Readington Twp Public Schools
4e8b844909403aa4e409d7a8ea40eb16,San Joaquin Elementary School,suburban,67,California,92653,Laguna Hills,Orange,Saddleback Valley Unified Sd
4e8c1fb9f2794f8d8eded7aafd07f592,Worcester Arts Magnet School,urban,36,Massachusetts,01606,Worcester,Worcester,Worcester Public School Dist
4e8cb2ef6d6cce98bbc71ca55b7aa3a1,Perry Street Prep Public Charter School,urban,49,District of Columbia,20018,,District Of Columbia,Dc Public Schools
4e8da3f739b8375d4b4df687bb6d4278,Palm Bay Academy Charter Middle School,urban,51,Florida,32909,Palm Bay,Brevard,Brevard Co School District
4e8f8d66de23861b607d250c7837d670,Niji-Iro Japanese Immersion Elementary School,urban,28,Michigan,48152,Livonia,Wayne,Livonia Public School District
4e93680f678463befa4e85e9781ab022,Margaret C Clifford Elementary School,suburban,7,New Jersey,08085,Swedesboro,Gloucester,Swedesboro-Woolwich Sch Dist
4e938805151f41d37b5afd642601aad1,Resaca Elementary School,urban,95,Texas,78520,Acacia Lake,Cameron,Brownsville Ind School Dist
4e94f308fccb5a229d5b2c23df8d122f,Anderson Prep Academy Elementary K-2,urban,,Indiana,46011,Anderson,Madison,Indiana Dept Of Education
4e953619c514ff2c7d7daa4afa96624b,Pawnee High School,town,32,Illinois,62558,Pawnee,Sangamon,Pawnee Cmty Unit Sch Dist 11
4e963ae460069e8c04e8dc29174c223d,Marion Middle School,suburban,63,Arkansas,72364,Marion,Crittenden,Marion School District
4e97dc92e937635d4a0e25e3eb277373,South El Monte High School,suburban,92,California,91733,S El Monte,Los Angeles,El Monte Union High Sch Dist
4e9a1e02c945c77042430ad2dc3e7ae1,Carrollton Elementary School,unknown,66,Georgia,30117,Carrollton,Carroll,Carrollton City Sch District
4e9aa0073e7e6467bb78eb59a2ac8240,Russellville Middle School,town,67,Alabama,35653,Russellville,Franklin,Russellville City School Dist
4e9b3f5c9712b8f28f27497899cae7a1,West Texas Elementary School,rural,49,Texas,79083,Stinnett,Hutchinson,Plemons-Stinnett-Phillips Cisd
4e9b45cbf99509bfed6444e27a2cc238,Hill Campus of Arts & Science,urban,58,Colorado,80220,Denver,Denver,Denver Public School Dist 1
4e9bd3ced9b1b6687ad8b446f79d3570,Arapahoe Ridge High School,urban,60,Colorado,80303,Boulder,Boulder,Boulder Valley Sch Dist Re-2
4e9c063bb3ff62302dc57acccb7876d2,Beecher Hills Elementary School,urban,95,Georgia,30311,Atlanta,Fulton,Atlanta Public Schools
4e9c62c5e260447661180a1d62ec0559,Unidos Dual Language Middle School,suburban,82,Georgia,30260,Morrow,Clayton,Clayton Co Public Schools
4e9c92d0edf295e4c66ee343a6eb9714,Bonnie Branch Middle School,suburban,17,Maryland,21043,Ellicott City,Howard,Howard Co Pub School District
4e9c96e5e59dee9ec37939ef4358c08e,Newhalen School,rural,71,Alaska,99606,Iliamna,Lake And Peninsula,Lake And Peninsula Sch Dist
4e9fb73a9ea32cd4b5cd0dc84c7dcdf4,Ridgemont Junior Senior High School,rural,52,Ohio,43345,Ridgeway,Hardin,Ridgemont Local School Dist
4e9fe5eeda4acedf2ad01d9b6b881e80,PS 273 Wortman,urban,95,New York,11207,New York City,Kings (Brooklyn),New York City Dept Of Ed
4ea10b360ac1ade03503334dce6de816,Fawn Mountain Elementary School,town,54,Alaska,99901,Ketchikan,Ketchikan Gateway,Ketchikan Gateway Boro Sd
4ea1cc56d54a6855d9507499923cb3b8,Learning Gate Community School (K-6 Campus),suburban,11,Florida,33549,Lutz,Hillsborough,Hillsborough Co Pub Sch Dist
4ea23110502468946e5d5013b7788919,Magnolia West High School,rural,46,Texas,77354,Magnolia,Montgomery,Magnolia Ind School District
4ea26d96036d27dd781a6bd7a79a650c,West Forsyth High School,suburban,20,Georgia,30040,Cumming,Forsyth,Forsyth Co School District
4ea2c271f9315793d1d1b2aad80673d8,Choctaw High School,suburban,42,Oklahoma,73020,Choctaw,Oklahoma,Choctaw-Nicoma Park Sch Dist
4ea2fde585c2058136aad6f0b0d7b6b5,Lincoln Elementary School,town,66,Colorado,81416,Delta,Delta,Delta Co School District 50-J
